Drug,CYP***,Action,Species,Database,DrugID,Gene,Reference,Strength
Erythromycin stinoprate (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ethylmorphine hydrochloride hydrate (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Escitalopram (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Escitalopram oxalate (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Esomeprazole (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Esomeprazole magnesium (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Esomeprazole sodium (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Esomeprazole potassium (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Estazolam (JP17/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ethinyl estradiol (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Etoposide (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Etravirine (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Exemestane (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol valerate (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol dipropionate (JAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol benzoate (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol acetate (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol cypionate (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol enanthate (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol undecylate (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol hemihydrate, CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol 17 beta-hemisuccinate, CYPD05987, substrate, Not Specified, KEGG, , , , 
"Estrogens esterified (USP)""", CYPD05987, substrate, Not Specified, KEGG, , , , 
Ethosuximide (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Etizolam (JP17/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ethyl loflazepate (JAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Felodipine (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fentanyl (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fentanyl citrate (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Droperidol - fentanyl citrate mixt, CYPD05987, substrate, Not Specified, KEGG, , , , 
Flecainide (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Flecainide acetate (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fluvastatin (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fluvastatin sodium (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fluconazole (JP17/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fosfluconazole (JAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Finasteride (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Finasteride (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fluvoxamine (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fluvoxamine maleate (JP17/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fosamprenavir (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fosamprenavir calcium hydrate (JAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fosamprenavir calcium (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Fosamprenavir sodium (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Gefitinib (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Gemtuzumab ozogamicin (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Gestodene (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Haloperidol (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Haloperidol decanoate (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Haloperidol lactate, CYPD05987, substrate, Not Specified, KEGG, , , , 
Halothane (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone acetate (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone cypionate, CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone sodium phosphate (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone sodium succinate (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone succinate (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone butyrate (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone probutate (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone valerate (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone hemisuccinate (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone aceponate (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydrocortisone caproate (JAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydroquinine hydrobromide, CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydroxyzine (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydroxyzine hydrochloride (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Hydroxyzine pamoate (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ifosfamide (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Imidafenacin (JAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Imipramine (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Imipramine hydrochloride (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Imipramine pamoate (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Indinavir (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Indinavir sulfate (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Indinavir sulfate ethanolate (JAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Irbesartan - amlodipine besilate mixt, CYPD05987, substrate, Not Specified, KEGG, , , , 
Isopropylantipyrine - ergotamine tartrate - anhydrous caffeine mixt, CYPD05987, substrate, Not Specified, KEGG, , , , 
Imatinib (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Imatinib mesylate (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Irinotecan (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Irinotecan hydrochloride (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Itraconazole (JP17/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Josamycin (JP17/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Josamycin propionate (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ketoconazole (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Lansoprazole (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Amoxicillin hydrate - clarithromycin - lansoprazole mixt, CYPD05987, substrate, Not Specified, KEGG, , , , 
Lapatinib (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Lapatinib ditosylate (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Leflunomide (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Lercanidipine (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Lercanidipine hydrochloride (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Letrozole (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Levomethadyl acetate (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Levomethadyl acetate hydrochloride (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Levobupivacaine hydrochloride (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Levomethadone (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Levomethadone hydrochloride, CYPD05987, substrate, Not Specified, KEGG, , , , 
Estradiol - levonorgestrel mixt, CYPD05987, substrate, Not Specified, KEGG, , , , 
Lidocaine (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Lidocaine hydrochloride (JAN/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Lidocaine hydrochloride monohydrate, CYPD05987, substrate, Not Specified, KEGG, , , , 
Lidocaine hydrochloride - epinephrine bitartrate mixt, CYPD05987, substrate, Not Specified, KEGG, , , , 
Loratadine (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Losartan (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Losartan potassium (JP17/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Lovastatin (USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Manidipine hydrochloride (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Meloxicam (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Methylergonovine maleate (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Methylprednisolone (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Methylprednisolone sodium succinate (JAN/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Methylprednisolone acetate (JAN/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mexiletine (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mexiletine hydrochloride (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Miconazole (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Miconazole nitrate (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mometasone (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mometasone furoate (JAN/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nateglinide (JP17/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Methadone (BAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Methadone hydrochloride (JAN/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Methoxyflurane (USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mexazolam (JAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mianserin (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mianserin hydrochloride (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Midazolam (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Midazolam hydrochloride (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Midazolam maleate (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mirtazapine (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Modafinil (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Montelukast (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Montelukast sodium (JP17/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mosapride (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mosapride citrate hydrate (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Mozavaptane hydrochloride (JAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nalfurafine hydrochloride (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nelfinavir (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nelfinavir mesylate (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Naratriptan (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Naratriptan hydrochloride (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nilotinib (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nilotinib hydrochloride hydrate (JAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nordazepam (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Norfloxacin (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nicardipine (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nicardipine hydrochloride (JP17/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nifedipine (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nilvadipine (JP17/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nimodipine (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nisoldipine (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Nitrendipine (JP17/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ofloxacin (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ofloxacin hydrochloride, CYPD05987, substrate, Not Specified, KEGG, , , , 
Olmesartan medoxomil - azelnidipine mixt, CYPD05987, substrate, Not Specified, KEGG, , , , 
Omeprazole (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Omeprazole sodium (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Omeprazole magnesium (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Omeprazole sodium injection (JAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ondansetron (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ondansetron hydrochloride hydrate (JAN/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Oxycodone (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Oxycodone hydrochloride (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Oxycodone terephthalate (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Oxycodone hydrochloride hydrate (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Paclitaxel (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Palonosetron (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Palonosetron hydrochloride (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Acetaminophen (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Perospirone hydrochloride hydrate (JAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Pimozide (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Piroxicam (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Pranlukast (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Pranlukast hydrate (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Pravastatin (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Pravastatin sodium (JP17/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Praziquantel (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Progesterone (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Propranolol (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Propranolol hydrochloride (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Propafenone (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Propafenone hydrochloride (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Propiverine (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Propiverine hydrochloride (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Propranolol (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Propranolol hydrochloride (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinidine (BAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinidine gluconate (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinidine polygalacturonate, CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinidine sulfate (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinidine phenylethylbarbiturate, CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinine (BAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinine hydrochloride hydrate (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinine sulfate (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinine ascorbate (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinine dihydrochloride, CYPD05987, substrate, Not Specified, KEGG, , , , 
Quinupristin - dalfopristin mixt, CYPD05987, substrate, Not Specified, KEGG, , , , 
Quazepam (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Quetiapine (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Quetiapine fumarate (JP17/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Rabeprazole sodium (JP17/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Rabeprazole (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ramelteon (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Rifabutin (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Rifampin (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Rifampicin sodium, CYPD05987, substrate, Not Specified, KEGG, , , , 
Risperidone (JP17/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Ritonavir (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Rivaroxaban (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Roxithromycin (JP17/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Salmeterol (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Salmeterol xinafoate (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Salmeterol xinafoate - fluticasone propionate mixt, CYPD05987, substrate, Not Specified, KEGG, , , , 
Saquinavir (JAN/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Saquinavir mesylate (USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Sarpogrelate (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Sarpogrelate hydrochloride (JP17), CYPD05987, substrate, Not Specified, KEGG, , , , 
Selegiline (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Selegiline hydrochloride (JAN/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Sevoflurane (JP17/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Sertraline (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Sertraline hydrochloride (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Sildenafil (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Sildenafil citrate (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Simvastatin (JP17/USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Solifenacin succinate (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Sorafenib tosylate (USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Stiripentol (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Sunitinib malate (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Tacrolimus (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Tacrolimus (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Tadalafil (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Tamibarotene (JAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Tamoxifen (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Tamoxifen citrate (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Tandospirone (INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Tandospirone citrate (JAN/USAN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Temazepam (USP/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Telithromycin (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Telmisartan - amlodipine besilate mixt, CYPD05987, substrate, Not Specified, KEGG, , , , 
Temsirolimus (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Teniposide (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Terbinafine (USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Terbinafine hydrochloride (JP17/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
Terfenadine (JAN/USAN/INN), CYPD05987, substrate, Not Specified, KEGG, , , , 
Testosterone (JAN/USP), CYPD05987, substrate, Not Specified, KEGG, , , , 
